player_id,player_name,slug,season,minutes,goals_per90,assists_per90,shots_per90,key_passes_per90,tackles_per90,interceptions_per90,clearances_per90,passes_per90,pass_accuracy_pct,saves_per90,rating
37708644,Tyler Bindon,t-bindon,2025-26,2028,0.044,0,0.621,0.222,1.464,1.553,7.722,56.76,86.6,0,6.94
37709599,Said El Mala,s-el-mala,2025-26,1942,0.602,0.232,3.383,0.973,1.205,0.371,0.232,15.618,74.2,0,6.78
37712012,Emmanuel Agyei,emmanuel-agyei,2025-26,805,0.112,0.112,1.79,0.56,2.24,1.9,3.8,37.57,72.6,0,
37717176,Ayyoub Bouaddi,a-bouaddi,2025-26,2240,0,0,0.603,0.723,2.21,1.085,1.125,40.701,84.4,0,6.8
37721019,Murad Al-Hawsawi,m-al-hawsawi,2025-26,665,0.135,0.135,1.22,0.68,1.76,1.49,0.81,41.01,88.4,0,6.9
37726575,Ibrahim Mbaye,i-mbaye,2025-26,999,0.27,0.18,2.162,1.802,1.261,0.45,0.36,51.351,86.5,0,6.82
37729623,Franco Mastantuono,f-mastantuono,2025-26,1036,0.087,0,2.606,1.39,1.824,0.261,0.261,42.741,90,0,6.78
37734969,Akam Hashem,akam-hashem,2025-26,741,0,0,0.73,0,1.94,1.82,6.07,48.58,86.5,0,6.67
37739178,Yassir Zabiri,m-zabiri,2025-26,660,0.545,0,3.409,1.227,1.364,0.409,0.818,13.364,73.5,0,7.07
37739232,Gilberto Mora,g-mora-zambrano,2025-26,1398,0.386,0.064,2,1.16,0.77,0.77,0.71,27.23,85.8,0,7.02
37760511,Khulumani Ndamane,k-ndamase,2025-26,720,0,0,0.5,0.25,0.87,1.87,10.5,41.25,74.5,0,7.03
37761103,Christ Inao Oulaï,c-inao-oulai,2025-26,1987,0.091,0.181,0.996,1.721,2.129,1.132,0.498,53.357,91.3,0,7.17
37762150,Caleb Yirenkyi,c-yirenkyi,2025-26,845,0,0.32,0.85,1.28,1.49,0.96,0.32,60.82,91.4,0,6.87
37778425,Sardorbek Bakhromov,sardorbek-bakhromov,2025-26,716,0.251,0.251,1.76,1.38,1.63,2.51,1.51,41.73,87.3,0,6.67
37785698,Mohamed Alaa,m-alaa,2025-26,2340,0,0,0,0.04,0,0,1.62,26.65,50.2,2.23,7.01
37910690,Mbekezeli Mbokazi,m-mbokazi,2025-26,808,0,0,0.78,0,1.45,1.11,7.02,53.47,83.5,0,7.23
37919162,Manu Duah,m-duah,2025-26,841,0,0,0.21,0.21,1.5,1.39,2.89,93.32,94.2,0,
37922937,Yan Diomande,y-diomande,2025-26,2484,0.435,0.29,1.92,2.029,1.051,0.58,0.362,38.659,84,0,7.32
